,Question,Answer
208,"10.	A  _________ Fc for F is a set of dependencies such that F logically implies all dependencies in Fc, and Fc logically implies all dependencies in F.
a)	Canonical cover
b)	Complete cover
c)	Canonical dependency
d)	Canonical clause
View Answer","Answer: a
Explanation: A Canonical cover Fc for F is a set of dependencies such that F logically implies all dependencies in Fc, and Fc logically implies all dependencies in F. In Fc, no functional dependency should contain an extraneous attribute and each left side of functional dependency should be unique. "
209,"1.	What does the BCNF decomposition algorithm do?
a)	States a method to decompose a relation satisfying BCNF
b)	States a method for joining two relations satisfying BCNF
c)	States a method to decompose a relational schema such that there are no multiple occurrences
d)	None of the mentioned
View Answer","Answer: a
Explanation: If a relation is not in BCNF, it can be decomposed into simpler relations that are in BCNF. The BCNF decomposition algorithm states a method to decompose a relation satisfying BCNF. "
210,"2.	The 3NF decomposition algorithm is also called as _______
a)	3NF normal algorithm
b)	3NF synthesis algorithm
c)	3NF generator
d)	Functional dependence algorithm
View Answer","Answer: b
Explanation: The 3NF decomposition algorithm is also called as 3NF synthesis algorithm since it takes a set of dependencies and adds one schema at a time, instead of decomposing the initial schema repeatedly. "
211,"3.	Which of the following is desirable in a database design with functional dependencies?
a)	BCNF
b)	Losslessness
c)	Dependency preservation
d)	All of the mentioned
View Answer","Answer: A good database design must satisfy BCNF, must be lossless, must be dependency preserving. These are the goals of database design with functional dependency."
212,"4.	State true or false: SQL specifies a way of mentioning functional dependencies
a)	True
b)	False
View Answer","Answer: b
Explanation: SQL does not specify a way to mention functional dependencies. Functional dependencies are just used for theoretical improvement of database while implementing them in SQL later. "
213,"5.	State true or false: Most current database systems do not support constraints on materialized view
a)	True
b)	False
View Answer","Answer: a
Explanation: Most current database systems do not support constraints on materialized view. "
214,"6.	Multi valued dependencies are also called as __________
a)	Equality generating dependencies
b)	Tuple generating dependencies
c)	Multi-purpose dependencies
d)	None of the mentioned
View Answer","Answer: b
Explanation: Multi valued dependencies are also called as tuple generating dependencies because they require other tuples of a certain form to be present in the relation. "
215,"7.	Functional dependencies are sometimes referred to as ________
a)	Equality generating dependencies
b)	Tuple generating dependencies
c)	Multi-purpose dependencies
d)	None of the mentioned
View Answer","Answer: a
Explanation: Functional dependencies are sometimes referred to as equality generating dependencies because they require other tuples of a certain form to be present in the relation. "
216,"8.	The _______ is a set of all functional and multi values dependencies implied by a set of functional dependencies
a)	Star
b)	Closure
c)	Derivation
d)	Evolution
View Answer","Answer: b
Explanation: The closure is a set of all functional and multi values dependencies implied by a set of functional dependencies on a given relation. It is denoted by giving a “+” superscript. "
217,"9.	State true or false: If a relational schema is in _______ NF and A is a subset of R and B is also a subset of R then it is that A is a superkey is a trivial multi values dependency.
a)	1
b)	2
c)	3
d)	4
View Answer","Answer: d
Explanation: If a relational schema is in 4NF and A is a subset of R and B is also a subset of R then it is that A is a superkey is a trivial multi values dependency. "
218,"10.	Which of the following normal forms does not exist?
a)	BCNF
b)	PJNF
c)	5NF
d)	None of the mentioned
View Answer","Answer: d
Explanation: All of the mentioned normal forms i.e. BCNF, PJNF, 5NF exist. BCNF is Boyce Codd normal form, 5NF is the fifth normal form and PJNF is project join normal form. "
219,"1.	Which of the following is not a process of generating a good relational schema?
a)	Converting ER diagrams to relational schema
b)	Decomposing the relational schema while satisfying functional dependencies
c)	Joining multiple relations together to form a single relation containing all the attributes
d)	A design of relations which is then tested and modified to satisfy given normal forms
View Answer","Answer: c
Explanation: Joining multiple relations together to form a single relation containing all the attributes is not a method for the development of good relational schema because it might violate the normal forms if it is combined. "
220,"2.	What is unique role assumption?
a)	The attribute name has a unique meaning in the database
b)	The attributes are all unique
c)	No two tuples have even a single same value in a relation
d)	None of the mentioned
View Answer","Answer: a
Explanation: Unique role assumption means that the attribute names must have unique meaning in the database. This prevents us from using the same attribute to mean different things in different schemas. "
221,"3.	The process of making a normalized schema unnormalized is called as _________
a)	Unnormalization
b)	Denormalization
c)	Renormalization
d)	Annormalization
View Answer","Answer: b
Explanation: The process of making a normalized schema unnormalized is called as denormalization. Designers use it to tune performance of systems to support time-critical operations."
222,"4.	State true or false: Crosstabs are not desirable in a database design
a)	True
b)	False
View Answer","Answer: a
Explanation: Crosstabs may be useful for the users but they are not desirable in a database system because the queries would get more complicated due to the addition of cross tabs."
223,"5.	The data that have a time interval associated with them during which they are valid are called as  ________
a)	Timed data
b)	Temporal data
c)	Model data
d)	Clocked data
View Answer","Answer: b
Explanation: The data that have a time interval associated with them during which they are valid are called as Temporal data. We use the term snapshot to mean the value of the data at a particular point in time. "
224,"6.	The value of the data at a particular time is called as?
a)	Instance
b)	Picture
c)	Snapshot
d)	None of the mentioned
View Answer","Answer: c
Explanation: The value of the data at a particular time is called as a snapshot. This is used in temporal data. "
225,"7.	Functional dependencies that have a time associated with them during which they are valid are called as________
a)	Timed functional dependencies
b)	Clocked functional dependencies
c)	Temporal functional dependencies
d)	Modeled functional dependencies
View Answer","Answer: c
Explanation: Functional dependencies that have a time associated with them during which they are valid are called as temporal functional dependencies. All snapshots of the relation should satisfy the functional dependency for it to be a temporal functional dependency. "
226,"8.	State true or false: Overlapping time intervals cannot be prevented
a)	True
b)	False
View Answer","Answer: b
Explanation: IF a system supports a native valid time type, then the system can detect and prevent overlapping time intervals."
227,"9.	Which of the following is the time of temporal data that record when a fact was recorded in a database?
a)	Transaction time
b)	Valid time
c)	Enter time
d)	Exit time
View Answer","Answer: a
Explanation: The transaction time is the time of temporal data that records when a fact was recorded in a database. "
228,"10.	To specify the foreign keys in relations referencing temporal data we need to specify _______
a)	The time interval
b)	The Boolean value for the working
c)	The integer corresponding to the relation number
d)	None of the mentioned
View Answer","Answer: a
Explanation: To specify the foreign keys in relations referencing temporal data we need to specify the time interval. The time interval specification thus preserves referential integrity in the relation. "
229,"1.	Browsers use a standardized syntax called?
a)	TCP/IP
b)	HTML
c)	XML
d)	Java
View Answer","Answer: b
Explanation: The Hypertext Markup Language [HTML] is the standardized syntax used by the browsers which supports formatted information as well as forms based interfaces. "
230,"2.	A ______ is a globally unique name for every document that can be accessed on the Web
a)	ID
b)	UCL
c)	URL
d)	UML
View Answer","Answer: c
Explanation:  A URL (Uniform resource locator) is a globally unique name for every document that can be accessed on the Web."
231,"3.	What is the full form of HTTP?
a)	Hyper Text Trial Program
b)	Hyper Text Transfer Protocol
c)	Hyper Text Technology Protocol
d)	Hyper Text Trial Protocol
View Answer","Answer: b
Explanation: HTTP – Hyper Text Transfer Protocol. This is aprotocol for transferring HTML documents. "
232,"4.	A ______ is a program running on the server which accepts requests from a browser and sends HTML documents
a)	Web server
b)	Web transmitter
c)	Web intermediate
d)	Web multitasker
View Answer","Answer: a
Explanation: A Web Server is a program running on the server which accepts requests from a browser and sends HTML documents. The browser and the web server communicate via HTTP. "
233,"5.	What is the use of CGI?
a)	It specifies the path of data transfer
b)	It specifies how the server communicates with the application programs
c)	It charts out error handling procedures in case an error arises
d)	None of the mentioned
View Answer","Answer: b
Explanation: CGI specifies how the server communicates with application programs. The application program communicates with a database server in order to get data. "
234,"6.	The extra information of a site maintained at the client end is called as _______
a)	Cookie
b)	Password
c)	History
d)	Sessions
View Answer","Answer: a
Explanation: The extra information of a site maintained at the client end is called as cookie. It is a small piece of text containing identifying information with an associated name. "
235,"7.	State true or false: HTTP is connectionless
a)	True
b)	False
View Answer","Answer: a
Explanation: HTTP is connectionless because most computer have a limit on the simultaneous connections they can accommodate. If this limit is exceeded then access is denied to further users. "
236,"8.	What is the full form of CGI?
a)	Common graphics interface
b)	Common gateway interface
c)	Common gateway internet
d)	Common gateway information
View Answer","Answer: b
Explanation: The full form of CGI is Common Gateway Interface. This defines how a web server communicates with an application program. "
237,"9.	Which of the following functions are done by a web server?
a)	Accept requests from a web browser
b)	Sends back results in HTML
c)	Executes programs with arguments supplied by the user
d)	All of the mentioned
View Answer","Answer: d
Explanation: A web server accepts requests from a web browser and sends back results in HTML. The most important feature of a web server is to execute programs with arguments supplied by the user. "
238,"10.	What is the function of the cascading style sheet
a)	Allows us to edit the HTML document
b)	It is an IDE that allows us to write HTML codes more efficiently
c)	It allows us to use the same style on multiple HTML documents
d)	It acts as an intermediary to provide a variety of information services
View Answer","Answer: c
Explanation: The cascading style sheet allows us to use the same style sheet on multiple HTML documents allowing us to maintain a distinctive but uniform look on all the pages of a Web site. "
239,"1.	The _______ specification defines an application programming interface for communication between the server and the application program
a)	Java Servlet
b)	JDBC
c)	Java Applet
d)	Java Swing
View Answer","Answer: a
Explanation: The java servlet specification defines an application programming interface for communication between the server and the application program. The HttpServlet class in Java implements the servlet API specification. "
240,"2.	State true or false: Servlets are used to generate dynamic responses to HTTP requests.
a)	True
b)	False
View Answer","Answer: a
Explanation: Servlets are used to generate dynamic responses to HTTP requests. The task of a servlet is to process a request dynamically. "
241,"3.	Which of these functions is not a part of the servlet lifecycle
a)	Checking if an instance of servlet exists or not
b)	Invoking the service method of the servlet
c)	Shutting down the servlet
d)	Pausing the servlet for a given period of time.
View Answer","Answer: d
Explanation: Pausing the servlet for a given amount of time is not a part of the servlet lifecycle. A servlet can be checked, invoked and destroyed but it cannot be paused. "
242,"4.	Which of the following application servers do not provide built in support for servlets?
a)	Tomcat server
b)	Glassfish
c)	JBoss
d)	None of the mentioned
View Answer","Answer: d
Explanation: All of the mentioned application servers provide built in support for servlets. Glassfish and Tomcat are the most prominently used application servers. "
243,"5.	What is the full form of JSP?
a)	Java servlet program
b)	Java server pages
c)	Java server pages
d)	Java server program
View Answer","Answer: b
Explanation: The full form of JSP is Java Server Pages. It is a scripting language that allows HTML programmers to mix static HTML with dynamically generated HTML. "
244,"6.	While using Javascript, the browser parses the HTML code into a tree like structure defined by a standard called ________
a)	DOS
b)	DOD
c)	DOM
d)	DON
View Answer","Answer: c
Explanation: While using Javascript, the browser parses the HTML code into a tree like structure defined by a standard called Document Object Model (DOM). Javascript code can modify the tree structure to carry out certain operations. "
245,"7.	Javascript is used to create dynamic webpages using technologies that are collectively called ________
a)	Ajax
b)	Thor
c)	Dynamo
d)	Achilles
View Answer","Answer: a
Explanation: Javascript is used to create dynamic webpages using technologies that are collectively called Ajax. "
246,"8.	What are scripting languages?
a)	The programming languages that pre decide the web page content
b)	The programming languages that are simpler and offer same protection
c)	The programming languages that trade off simplicity for protection.
d)	None of the mentioned
View Answer","Answer: b
Explanation: Scripting languages are those languages that are simpler with enriched user interface features but offer the same protection as that of Java. "
247,"9.	What are client side scripting languages?
a)	The languages designed to be executed on the client’s web browser
b)	The languages designed to be executed on the server
c)	The languages designed to reduce the amount of data costs incurred at the client end
d)	The languages designed to be executed in multiple computers paralleled with each other
View Answer","Answer: a
Explanation: Client side scripting languages are those languages that are designed to be executed on the client’s web browser. These languages provide constructs that can be embedded with an HTML document. "
248,"10.	State true or false: Executing programs at the client side is slower than executing programs on the server
a)	True
b)	False
View Answer","Answer: b
Explanation: Executing programs on the client side is faster than executing programs on the server which includes sending every interaction to the server. "
249,"1.	Which of the following is true regarding the model-view- controller architecture?
a)	The model corresponds to the business logic layer
b)	The view defines the presentation of data
c)	The controller receives events, executes actions on the model and returns a view
d)	All of the mentioned
View Answer","Answer: d
Explanation: In the model-view-controller architecture, the model corresponds to the business logic layer, the view defines the way data is presented and the controller receives events, executes actions on the model and returns a view. "
250,"2.	The ___________ provides a high level view of data and actions on data
a)	Business-logic layer
b)	Data access layer
c)	Data transfer layer
d)	Business manager layer
View Answer","Answer: a
Explanation: The Business-logic layer provides a high level view of data and actions on data. An object oriented approach is used to code this layer. "
251,"3.	The _________ layer provides the interface between the business logic layer and the underlying database
a)	Business-logic layer
b)	Data access layer
c)	Data transfer layer
d)	Business manager layer
View Answer","Answer: b
Explanation: The data-access layer provides the interface between the business logic layer and the underlying database. The data access layer provides the mapping from the object oriented data model to the relational model. "
252,"4.	What are workflows in a business logic layer?
a)	They describe how a particular task that involves servers is handled
b)	They describe how multiple tasks involving a single participant is handled
c)	They describe how a particular task involving multiple participants is handled.
d)	None of the mentioned
View Answer","Answer: c
Explanation: Business logic includes workflows. Workflows in a business logic layer describe how a particular task involving multiple participants is handled. "
253,"5.	State true or false: The code implementing the actions in the business logic layer ensures that business rules are followed
a)	True
b)	False
View Answer","Answer: a
Explanation: The code implementing the actions in the business logic layer ensures that business rules are followed. For example a student can only enroll in a course if the prerequisites are completed. "
254,"6.	What is the full form of JSON?
a)	JavaScript Object Native
b)	JavaScript Object Notation
c)	JavaScript Object Negation
d)	Java Object Notation
View Answer","Answer: b
Explanation: JSON – JavaScript Object Notation. This is an encoding for javascript objects. "
255,"7.	Which of the following features does Rapid Application Development possess?
a)	Provide a library of functions to generate UI elements
b)	Provide drag and drop features in a n IDE
c)	Auto generation of code for the user interface from a declarative specification
d)	All of the mentioned
View Answer","Answer: d
Explanation: The main features of Rapid Application development are to provide a library of functions for GUI development, to provide drag and drop features in an IDE, Auto-generation of code for the user interface from a declarative specification. "
256,"8.	Which of the following is not a web application development framework feature?
a)	An object oriented model
b)	A declarative way of specifying a form with validation constraints
c)	Creating mass servers for effective handling of data
d)	A template scripting system
View Answer","Answer: c
Explanation: Creating mass servers for effective handling of data is not a part of the web application development framework feature. "
257,"9.	What are report generators?
a)	They are the tools to generate human readable reports from a database
b)	They are the tools that generate reports on the statistics of the database usage
c)	They are the tools that prevent database querying and instead they generate pie charts and graphs
d)	None of the mentioned
View Answer","Answer: a
Explanation: Report generators are the tools to generate human readable reports from a database. They integrate querying the database with the creation of formatted text and summary charts. "
258,"10.	Which of the following methods is used to reduce overhead?
a)	Connection pooling
b)	Parallel Processing
c)	Caching Query Results at the server
d)	All of the mentioned
View Answer","Answer: d
Explanation: To reduce overhead, any of the following methods can be used. Connection pooling, Parallel processing or caching query results at the server. Caching query results at the server enables to reduce the number of database accesses every time a similar request is sent. "
259,"1.	If an attacker manages to get an application to execute an SQL query created by the attacker, then such attacks are called as _________
a)	SQL attacks
b)	SQL injection attacks
c)	SQL usage attack
d)	SQL destroyer attack
View Answer","Answer: b
Explanation: If an attacker manages to get an application to execute an SQL query created by the attacker, then such attacks are called as SQL injection attacks. "
260,"2.	An attack on a website that stores and displays text to a user is known as ______ attack
a)	SQL attack
b)	XSS attack
c)	XRP attack
d)	None of the mentioned
View Answer","Answer: b
Explanation: An attack on a website that stores and displays text to a user is known as XSS attack. It is called as cross site scripting attack. "
261,"3.	The URL of the page that had the link that the user clicked to access the page is called as _____
a)	Source
b)	Linker
c)	Leaker
d)	Referrer
View Answer","Answer: d
Explanation: The URL of the page that had the link that the user clicked to access the page is called as referrer. The HTTP protocol allows the server to check the referrer. "
262,"4.	State true or false: Password leakage is a major security problem
a)	True
b)	False
View Answer","Answer: a
Explanation: Password leakage is a major security problem because the leaked password grants access to malicious visitors. "
263,"5.	The system where two independent pieces of data are used to identify a user is called as ______
a)	Two system authentication
b)	ID password authentication
c)	Two factor authentication
d)	Multi data authentication
View Answer","Answer: c
Explanation: The system where two independent pieces of data are used to identify a user is called as two-factor authentication. The two factors should not share a common vulnerability. "
264,"6.	What are man in the middle attacks?
a)	Users are forced to use a second server which causes the attack
b)	Users are forced to divert to a fake site where the attack takes place
c)	Users are fooled by similar GUI and data is extracted from them.
d)	None of the mentioned
View Answer","Answer: b
Explanation: Man in the middle attacks are those attacks in which the users are forced to divert to a fake site where the attack takes place. The fake site is then used to obtain the data from the user. "
265,"7.	What are phishing attacks?
a)	Users are forced to use a second server which causes the attack
b)	Users are forced to divert to a fake site where the attack takes place
c)	Users are fooled by similar GUI and data is extracted from them.
d)	None of the mentioned
View Answer","Answer: c
Explanation: Phishing attacks are those attacks in which users are fooled by similar GUI and data is extracted from them. The fake site is then used to obtain the data from the user. "
266,"8.	What is the standard for exchanging authentication and authorization information between two different security domains?
a)	SABM
b)	STML
c)	SPTA
d)	SAML
View Answer","Answer: d
Explanation: SAML (Security assertion Markup Language) is the standard for exchanging authentication and authorization information between two different security domains. This provides a cross-organization sign-on. "
267,"9.	A log of all changes to the application data is called as __________
a)	Audit trail
b)	Audit log
c)	Audit lead
d)	Data log
View Answer","Answer: a
Explanation: A log of all changes to the application data is called as audit trail. This helps us maintain security as it tracks all the breaches on the system. "
268,"10.	Which of the following is a valid encryption technique?
a)	Parallel key encryption
b)	Public key encryption
c)	Systematic key encryption
d)	All of the mentioned
View Answer","Answer: b
Explanation: Out of the given options, only public key encryption is a valid approach to an encryption technique. In this, there are two different keys to encrypt the data. "
269,"1.	Statement 1: Cache storage is very fast
Statement 2: Cache storage is very cheap
a)	Both the statements are true
b)	Statement 1 is true but statement 2 is false
c)	Statement 1 is false but statement 2 is true
d)	Both the statements are false
View Answer","Answer: b
Explanation: Cache storage is very fast but it is the costliest form of storage. "
270,"2.	What is the difference between flash memory and main memory?
a)	Data is retained in flash memory
b)	Data access is faster in flash memory
c)	Data storage is very large in flash memory
d)	None of the mentioned
View Answer","Answer: a
Explanation: Data is retained in flash memory. Power losses do not affect the data stored in flash memory."
271,"3.	What is the full form of USB?
a)	Universal Serial Binary
b)	Universal Storage Base
c)	Universal Serial Bus
d)	Uninterrupted Service Bus
View Answer","Answer: c
Explanation: USB – Universal Serial Bus. This is currently the most popular and convenient way of data transmittal. "
272,"4.	DVD is a form of ______ storage
a)	Magnetic storage
b)	USB storage
c)	Tape storage
d)	Optical storage
View Answer","Answer: d
Explanation: DVD is a form of optical storage. The data on a DVD is read by an optical reader. "
273,"5.	Which of the following is a part of the Magnetic disk assembly?
a)	Spindle
b)	Read write head
c)	Arm
d)	All of the mentioned
View Answer","Answer: d
Explanation: In a magnetic disk assembly, Spindle is the central cylindrical rod, Read write head is used to read and write data and the arm is used to hold the magnetic disk. "
274,"6.	When a large number of disks are connected by a high speed network to a number of server computers, it is known as ________ architecture
a)	Storage area network
b)	High performance network
c)	Multiple disk network
d)	Local area network
View Answer","Answer: a
Explanation: When a large number of disks are connected by a high speed network to a number of server computers, it is known as Storage Area Network (SAN) architecture. These disks are usually arranged by a local organization technique called RAID. "
275,"7.	The time from when a read or write request is issued to when the actual data transfer begins is called _______
a)	Seek time
b)	Access time
c)	Average latency time
d)	Data transfer rate
View Answer","Answer: b
Explanation: The time from when a read or write request is issued to when the actual data transfer begins is called access time. Data transfer rate is the rate at which data can be retrieved from the storage. "
276,"8.	The time for repositioning the arm is called as _________
a)	Seek time
b)	Access time
c)	Reposition time
d)	Latency time
View Answer","Answer: a
Explanation: The time for repositioning the arm is called as Seek time."
277,"9.	Which of the following is a measure of reliability of a disk?
a)	Seek time
b)	Average latency time
c)	Mean time to failure
d)	Average seek time
View Answer","Answer: c
Explanation: The mean time to failure is the measure of the reliability of a disk. It gives the mean of the times that most disks last. "
278,"10.	What is buffering?
a)	The blocks read from disk are directly accessed
b)	The blocks read from disk are temporarily stored in a memory
c)	The blocks read from disk are organized in a particular fashion to cater requests.
d)	None of the mentioned
View Answer","Answer: b
Explanation: Buffering involves reading the data and storing it in a temporary memory location called as the data buffer for future requests. The data in the buffer is temporary and is deleted after usage. "
279,"11.	What is an NVRAM?
a)	RAM which is non-volatile in nature
b)	RAM whose data is not lost during power failures
c)	RAM that significantly speeds up data transfers
d)	All of the mentioned
View Answer","Answer: d
Explanation: A non-volatile random access memory or NVRAM is the one which is non-volatile, data is retained during power failure and which considerably speeds up the disk writes."
280,"12.	Files that support log disks are called as ________
a)	Logging file systems
b)	Jorte File Systems
c)	Journaling File Systems
d)	Channelizing File Systems
View Answer","Answer: c
Explanation: Files that support log disks are called as Journaling File Systems. Journaling file systems can be implemented without a separate log disk, keeping the data and the log on the same disk. "
281,"13.	State true or false: NOR flash is cheaper than NAND flash
a)	True
b)	False
View Answer","Answer: b
Explanation: NAND flash is significantly cheaper than NOR flash and also has a higher storage capacity and hence is widely used."
282,"14.	The logical to physical page mapping is represented in a ____________
a)	Logic physical table
b)	Transition table
c)	Wear leveling table
d)	Logic log table
View Answer","Answer: b
Explanation: The logical to physical page mapping is represented in a Transition table which is generally available in memory. This is used for quick access of data. "
283,"1.	What is the full form of RAID?
a)	Redundant Array of Independent Disks
b)	Reliable Array of Independent Disks
c)	Redundant Asset Increment Data
d)	Reliable Aggravation of Immaculate Data
View Answer","Answer: a
Explanation: The full form of RAID is Redundant array of Independent Disks. This disk organization technique improves performance and reliability. "
284,"2.	The process of duplicating every disk is called _______
a)	Incremention
b)	Arraying
c)	Mirroring
d)	Reflecting
View Answer","Answer: c
Explanation: The simplest technique to introduce redundancy is to duplicate every disk. This process is known as Mirroring."
285,"3.	State true or false: Using RAID increases the mean time to failure
a)	True
b)	False
View Answer","Answer: a
Explanation: Using RAID enables us to use multiple disks which when combined together increase the mean time to failure. "
286,"4.	Data striping by splitting bits across multiple disks is called as _______
a)	RAID striping
b)	Array striping
c)	Bit level striping
d)	Block level striping
View Answer","Answer: c
Explanation:  Data striping by splitting bits across multiple disks is called as bit level striping. For example if we have an array of 8 disks, we write bit I of each byte to disk i. "
287,"5.	How many levels of RAID exist?
a)	5
b)	6
c)	7
d)	8
View Answer","Answer: c
Explanation: There exist a total of 7 RAID levels ranging from 0 to 6."
288,"6.	RAID level 0 refers to?
a)	Disk arrays with striping at the level of blocks
b)	Disk mirroring with block striping
c)	Memory style error correcting code
d)	Block interleaved distributed parity
View Answer","Answer: a
Explanation: RAID level 0 refers to Disk arrays with striping at the level of blocks. This level does not have any redundancy. "
289,"7.	RAID level 1 refers to?
a)	Disk arrays with striping at the level of blocks
b)	Disk mirroring with block striping
c)	Memory style error correcting code
d)	Block interleaved distributed parity
View Answer","Answer: b
Explanation: RAID level 1 refers to Disk mirroring with block striping. This is also called as RAID 10 or RAID 1+0. "
290,"8.	RAID level 2 refers to?
a)	Disk arrays with striping at the level of blocks
b)	Disk mirroring with block striping
c)	Memory style error correcting code
d)	Block interleaved distributed parity
View Answer","Answer: c
Explanation: RAID level 2 refers to Memory style error correcting code. Memory systems have long parity bits for error detection and correction. "
291,"9.	RAID level 5 refers to?
a)	Disk arrays with striping at the level of blocks
b)	Disk mirroring with block striping
c)	Memory style error correcting code
d)	Block interleaved distributed parity
View Answer","Answer: d
Explanation: RAID level 5 refers to Block interleaved distributed parity. It partitions both the data and parity among N+1 disks. "
292,"10.	Which of the factors need not be taken into consideration while choosing a RAID level?
a)	Monetary cost
b)	I/O requirements
c)	Performance when the disk has failed
d)	None of the mentioned
View Answer","Answer: d
Explanation: Monetary cost, I/O requirements, performance when disk has failed are to be taken into consideration while choosing a RAID level. "
293,"1.	What is the approximate storage capacity of CDs in MB
a)	300
b)	700
c)	1100
d)	1500
View Answer","Answer: b
Explanations: CDs generally have a storage capacity of 700 Megabytes and DVDs have a storage capacity of around 4.7 Gigabytes."
294,"2.	The devices that store a lot of optical disks are called as
a)	Optical reservoirs
b)	Jukeboxes
c)	Karaoke machines
d)	Sequential access machines
View Answer","Answer: b
Explanation: Jukeboxes are the devices that store a lot of optical disks and load them automatically on demand. "
295,"3.	Which of the following is true about file header?
a)	It is allocated at the beginning of the file
b)	It has information about the file
c)	It generally contains the address of the first record in it
d)	All of the mentioned
View Answer","Answer: d
Explanation: A file header is a certain number of bytes allocated at the beginning of the file. It contains a variety of information about the file and it can be used to point the first record by storing the address of the first record in it."
296,"4.	How can variable length records arise in a file
a)	Storage of multiple record types in a file
b)	Record types that allow variable lengths for one or more fields
c)	Record types that allow repeating fields, such as arrays or multisets
d)	All of the mentioned
View Answer","Answer: d
Explanation: Variable length records arise in a system in several ways like, Storage of multiple record types in a file. Record types that allow variable lengths for one or more fields. Record types that allow repeating fields, such as arrays or multisets. "
297,"5.	What does a null bitmap indicate?
a)	The database does not exist
b)	The record does not exist
c)	The attributes of a record do not have a value
d)	The attributes are missing from record
View Answer","Answer: c
Explanation: A null-bitmap indicates that the attributes of a particular record have null values. "
298,"6.	State true or False: Variable length records cannot be implemented
a)	True
b)	False
View Answer","Answer: b
Explanation: Variable length records can be implemented in databases. There are different techniques to implement variable length records. "
299,"7.	The linked list formed by the deleted records is called as ______
a)	Delete list
b)	Free list
c)	Null list
d)	Non-existent list
View Answer","Answer: b
Explanation: As the addresses can be thought of as pointers, the deleted records thus form a linked list. The linked list formed by the deleted records is called as a free list. "
300,"8.	The slotted page structure is used for _________
a)	Organizing records in a block
b)	Organizing blocks in a database
c)	Deleting records from a block
d)	None of the mentioned
View Answer","Answer: a
Explanation: The slotted page structure is used for organizing records in a block. The slotted page structure contains a header at the beginning of each block. "
301,"9.	The header in the slotted page structure does not contain which of the following data?
a)	The number of record entries in the header
b)	The end of free space in a block
c)	The size of all the records put together in the header
d)	An array containing location and size of each record
View Answer","Answer: c
Explanation: The header in the slotted page structure does not contain the size of all the records put together in the header but it contains the number of record entries, the end of free space and an array containing location and size of each record. "
302,"10.	State true or false: It is easier to delete a record from the fixed length records
a)	True
b)	False
View Answer","Answer: b
Explanation: It is tough to delete a record from the fixed length records but it is easier to delete a record from the variable length record. Thus, implementation of variable records is preferred. "
303,"1.	What is heap file organization?
a)	Any record can be placed wherever there is a space for the record
b)	Records are stored in a sequential order according to a search key
c)	A hash function is computed on some attribute and that decides the block
d)	None of the mentioned
View Answer","Answer: a
Explanation: Heap file organization means that any record can be placed wherever there is space for that record. There is no ordering of records. Typically there is a single file for each relation. "
304,"2.	What is sequential file organization?
a)	Any record can be placed wherever there is a space for the record
b)	Records are stored in a sequential order according to a search key
c)	A hash function is computed on some attribute and that decides the block
d)	None of the mentioned
View Answer","Answer: b
Explanation: Sequential file organization means that Records are stored in a sequential order according to a search key. The records are ordered. "
305,"3.	What is hashing file organization?
a)	Any record can be placed wherever there is a space for the record
b)	Records are stored in a sequential order according to a search key
c)	A hash function is computed on some attribute and that decides the block
d)	None of the mentioned
View Answer","Answer: c
Explanation: Hashing file organization means that a hash function is computed on some attribute and that decides the block. The result of the hash function specifies which block of the file the record should be placed in. "
306,"4.	What is a search key in sequential file organization?
a)	A number assigned to each record
b)	Necessarily the primary key
c)	Any attribute or a set of attributes
d)	None of the mentioned
View Answer","Answer: c
Explanation: A search key in sequential file organization is any attribute or a set of attributes that need not be a primary key or even a superkey. "
307,"5.	Metadata about the relations are stored in ________
a)	File header
b)	Data dictionary
c)	Data query
d)	Data analyser
View Answer","Answer: b
Explanation: A relational schema needs to maintain data about the data called as metadata. Metadata about the relations is stored in the Data dictionary."
308,"6.	Data dictionary is also called as ________
a)	Data log
b)	System log
c)	System catalog
d)	System database log
View Answer","Answer: c
Explanation: Data dictionary is also called as System Catalog. "
309,"7.	What is a multitable clustering file organization?
a)	It stores related records of two or more relations in each block
b)	It stores related data about the relations in each block
c)	It links each and every block by introducing an external attribute
d)	None of the mentioned
View Answer","Answer: a
Explanation: A multitable clustering file organization stores the related records of two or more relations in each block. This allows us to read records that satisfy a join condition by using one block read. "
310,"8.	Which of the following need to be stored in the data dictionary?
a)	Name of the relation
b)	Domains and lengths of attributes
c)	Integrity constraints
d)	All of the mentioned
View Answer","Answer: d
Explanation: Name of the relation, Domains and lengths of attributes and Integrity constraints all must be stored in the data dictionary."
311,"9.	The subsystem responsible for the allocation of buffer space is called as _______
a)	Buffer allocator
b)	Buffer manager
c)	Buffer enhancer
d)	Buffer intermediary
View Answer","Answer: b
Explanation: The subsystem responsible for the allocation of buffer space is called as buffer manager. Programs on the database make requests to the buffer manager and it in in turn allocates the buffer space. "
312,"10.	What is the full form of LRU (in buffer replacement strategy)?
a)	Least Reactive User
b)	Least Recently Used
c)	Least Read URL
d)	Lowest Reading User
View Answer","Answer: b
Explanation: The full form of LRU is Least Recently Used. In this, the least recently used program is substituted by the new request. "
313,"1.	The types of access that are supported efficiently are called as ________
a)	Access modes
b)	Access types
c)	Access time
d)	Access overhead
View Answer","Answer: b
Explanation: The types of access that are supported efficiently are called as Access types. Access types can include finding records with a specified attribute value or within a particular range."
